Date,Round,HomeTeam,AwayTeam,Possession_Home,Possession_Away,Home_duels_success_rate,Away_duels_success_rate,Home_aerials_success_rate,Away_aerials_success_rate,Home_interceptions,Away_interceptions,Home_offsides,Away_offsides,Home_corners,Away_corners,Home_passes,Away_passes,Home_long_passes,Away_long_passes,Home_passing_acc,Away_passing_acc,Home_passing_acc_opp_half,Away_passing_acc_opp_half,Home_crosses,Away_crosses,Home_crossing_acc,Away_crossing_acc,HomeGoals,AwayGoals,HomeShots,AwayShots,HomeSOT,AwaySOT,Home_blocked_shots,Away_blocked_shots,Home_Shots_OB,Away_Shots_OB,Home_Shots_IB,Away_shots_IB,Home_shooting_acc,Away_shooting_acc,HomeTackles,AwayTackles,Home_Tackle_success_rate,Away_Tackle_success_rate,HomeClearances,AwayClearances,HomeFouls,AwayFouls,HomeYellows,AwayYellows,HomeReds,AwayReds,Referee,Time
23/12/2020,17,Bordeaux,Reims,0.62,0.38,0.51,0.49,0.75,0.25,17,9,0,2,5,5,663,410,46,69,0.89,0.8,0.78,0.67,26,10,0.15,0.3,1,3,9,10,3,5,2,4,4,5,5,5,0.33,0.5,8,18,0.38,0.44,8,15,11,12,3,1,0,0,Jérôme Brisard, 19:00
23/12/2020,17,Lens,Brest,0.47,0.53,0.49,0.51,0.49,0.51,12,6,1,1,3,6,459,505,82,54,0.82,0.83,0.7,0.7,12,23,0.17,0.22,2,1,11,10,4,3,1,4,1,2,10,8,0.36,0.3,15,19,0.4,0.47,17,11,13,13,0,2,0,0,Bastien Dechepy, 19:00
23/12/2020,17,Monaco,Asse,0.4,0.6,0.55,0.45,0.43,0.57,15,8,0,2,0,10,327,474,71,54,0.7,0.81,0.52,0.69,7,36,0,0.25,2,2,2,18,2,6,0,1,0,6,2,12,1,0.33,20,9,0.6,0.67,27,7,12,13,3,2,1,0,Johan Hamel, 21:00
23/12/2020,17,Montpellier,Lille,0.47,0.53,0.52,0.48,0.5,0.5,5,16,0,2,6,4,402,482,55,72,0.82,0.84,0.68,0.76,29,9,0.31,0.44,2,3,17,9,6,7,6,0,7,4,10,5,0.35,0.78,13,12,0.62,0.42,10,23,13,11,3,2,0,0,Clément Turpin, 21:00
23/12/2020,17,Nice,Lorient,0.42,0.58,0.48,0.52,0.57,0.43,11,13,1,0,0,10,435,581,53,39,0.82,0.88,0.68,0.78,5,33,0.2,0.27,2,2,3,24,3,6,0,7,1,13,2,11,1,0.25,9,18,0.78,0.72,20,5,11,13,3,4,1,0,Aurélien Petit, 19:00
23/12/2020,17,Nîmes,Dijon Fco,0.46,0.54,0.47,0.53,0.46,0.54,11,5,3,5,7,3,378,449,62,67,0.76,0.8,0.55,0.7,21,17,0.14,0.47,1,3,8,14,1,4,3,5,3,2,5,12,0.12,0.29,15,14,0.8,0.5,14,20,10,11,2,2,1,0,Jérémie Pignard, 19:00
23/12/2020,17,Psg,Strasbourg,0.69,0.31,0.42,0.58,0.5,0.5,10,14,2,1,5,5,794,341,16,60,0.93,0.82,0.9,0.63,12,17,0.33,0.12,4,0,17,8,8,2,3,3,6,4,11,4,0.47,0.25,9,23,0.78,0.39,14,14,7,9,0,0,0,0,Jérôme Miguelgorry, 21:00
23/12/2020,17,Rennes,Fc Metz,0.62,0.38,0.48,0.52,0.5,0.5,7,14,0,2,6,5,615,369,56,56,0.85,0.77,0.75,0.61,20,16,0.15,0.06,1,0,11,9,6,4,2,2,3,3,8,6,0.55,0.44,11,13,0.36,0.54,20,23,14,18,1,1,0,0,Florent Batta, 19:00
23/12/2020,17,Lyon,Nantes,0.65,0.35,0.48,0.52,0.45,0.55,8,11,1,2,9,7,676,349,46,41,0.89,0.8,0.78,0.68,9,20,0.11,0.15,3,0,22,18,11,4,7,5,3,5,19,13,0.5,0.22,10,22,0.6,0.68,14,12,11,13,1,3,0,0,Ruddy Buquet, 21:00
06/01/2021,18,Brest,Nice,0.39,0.61,0.58,0.42,0.62,0.38,13,11,2,0,6,6,410,633,67,49,0.76,0.86,0.62,0.78,11,27,0.36,0.26,2,0,10,12,6,6,1,1,3,3,7,9,0.6,0.5,16,10,0.69,0.3,26,6,12,8,2,3,0,0,Jérémy Stinat, 19:00
06/01/2021,18,Lille,Angers,0.66,0.34,0.54,0.46,0.62,0.38,10,16,2,1,8,6,651,329,55,50,0.83,0.68,0.76,0.62,25,18,0.08,0.17,1,2,7,7,2,3,2,1,4,4,3,3,0.29,0.43,21,23,0.57,0.65,13,26,12,10,3,1,0,0,Thomas Leonard, 21:00
06/01/2021,18,Lorient,Monaco,0.41,0.59,0.45,0.55,0.48,0.52,15,15,2,1,5,8,386,579,43,36,0.81,0.87,0.68,0.81,15,20,0.13,0.25,2,5,11,15,5,9,2,5,8,6,3,9,0.46,0.6,11,20,0.64,0.65,14,17,9,9,1,3,1,0,Frank Schneider, 19:00
06/01/2021,18,Lyon,Lens,0.5,0.5,0.44,0.56,0.5,0.5,12,18,2,2,7,4,442,434,52,49,0.83,0.83,0.7,0.69,14,20,0.07,0.2,3,2,11,11,6,3,1,3,5,5,6,6,0.55,0.27,9,17,0.67,0.65,17,21,9,10,1,2,0,0,Eric Wattellier, 21:00
06/01/2021,18,Marseille,Montpellier,0.57,0.43,0.54,0.46,0.5,0.5,15,12,0,6,5,1,591,447,48,47,0.87,0.8,0.8,0.64,18,18,0.22,0.17,3,1,18,13,7,5,4,1,6,5,12,8,0.39,0.38,15,17,0.67,0.82,15,17,4,6,0,0,0,0,Stéphanie Frappart, 21:00
06/01/2021,18,Fc Metz,Bordeaux,0.43,0.57,0.54,0.46,0.47,0.53,12,6,3,1,3,2,430,588,52,37,0.81,0.87,0.66,0.73,18,13,0.28,0.23,0,0,9,12,3,3,4,5,3,5,6,7,0.33,0.25,15,18,0.67,0.5,11,10,10,20,1,2,0,0,Antony Gautier, 19:00
06/01/2021,18,Nantes,Rennes,0.28,0.72,0.53,0.47,0.51,0.49,14,9,0,0,6,3,302,795,55,53,0.72,0.9,0.6,0.82,15,23,0.07,0.17,0,0,7,8,2,0,2,5,3,2,4,6,0.29,0,14,8,0.43,0.5,22,18,13,13,2,3,0,0,Jérémie Pignard, 19:00
06/01/2021,18,Reims,Dijon Fco,0.57,0.43,0.46,0.54,0.62,0.38,22,14,1,0,7,5,532,403,49,56,0.85,0.78,0.69,0.64,21,16,0.14,0.25,0,0,9,8,3,0,3,4,4,6,5,2,0.33,0,15,22,0.53,0.73,15,15,13,8,2,3,0,0,Amaury Delerue, 21:00
06/01/2021,18,Asse,Psg,0.32,0.68,0.47,0.53,0.46,0.54,10,11,1,1,9,10,318,719,57,43,0.73,0.89,0.58,0.85,25,29,0.24,0.21,1,1,11,11,5,4,1,1,2,1,9,10,0.46,0.36,14,20,0.71,0.85,28,24,13,12,1,1,0,0,Clément Turpin, 21:00
06/01/2021,18,Strasbourg,Nîmes,0.59,0.41,0.53,0.47,0.65,0.35,18,15,0,0,10,5,553,381,48,34,0.87,0.82,0.77,0.65,30,12,0.5,0.17,5,0,21,6,12,2,4,3,4,0,17,6,0.57,0.33,19,11,0.68,0.55,11,25,12,6,1,2,0,0,Benoît Millot, 19:00
09/01/2021,19,Bordeaux,Lorient,0.48,0.52,0.52,0.48,0.59,0.41,10,15,1,4,5,3,488,522,72,66,0.8,0.83,0.69,0.76,13,16,0.38,0.12,2,1,16,12,6,4,3,3,5,5,11,7,0.38,0.33,18,19,0.5,0.63,14,16,10,10,2,0,0,0,Willy Delajod, 21:00
09/01/2021,19,Dijon Fco,Marseille,0.41,0.59,0.5,0.5,0.47,0.53,21,12,5,3,0,6,395,555,61,54,0.77,0.79,0.62,0.64,10,24,0.3,0.08,0,0,4,11,0,4,0,2,2,3,2,8,0,0.36,15,15,0.6,0.6,27,12,13,13,3,2,0,0,Jérôme Miguelgorry, 21:00
09/01/2021,19,Lens,Strasbourg,0.65,0.35,0.52,0.48,0.57,0.43,13,18,2,1,4,4,586,315,43,84,0.86,0.66,0.75,0.52,22,9,0.23,0.11,0,1,11,10,2,4,3,3,4,3,7,7,0.18,0.4,9,14,0.67,0.93,5,18,16,15,1,1,0,0,Clément Turpin, 21:00
09/01/2021,19,Fc Metz,Nice,0.44,0.56,0.46,0.54,0.6,0.4,14,14,4,1,5,2,387,515,58,48,0.78,0.83,0.65,0.71,21,13,0.19,0.08,1,1,16,11,5,4,6,6,9,6,7,5,0.31,0.36,14,17,0.86,0.76,17,15,19,8,2,2,0,0,Johan Hamel, 21:00
09/01/2021,19,Monaco,Angers,0.56,0.44,0.54,0.46,0.57,0.43,17,14,3,0,5,2,602,473,63,67,0.84,0.76,0.69,0.62,17,12,0.18,0.33,3,0,13,6,4,2,2,1,2,2,11,4,0.31,0.33,18,13,0.78,0.69,12,13,9,10,2,0,0,0,Benoît Bastien, 21:00
09/01/2021,19,Montpellier,Nantes,0.47,0.53,0.43,0.57,0.52,0.48,8,16,1,2,1,8,424,474,64,45,0.82,0.87,0.7,0.77,15,22,0.13,0.27,1,1,8,12,6,3,1,2,1,10,7,2,0.75,0.25,11,12,0.64,0.5,19,14,18,11,5,0,0,0,François Letexier, 21:00
09/01/2021,19,Nîmes,Lille,0.48,0.52,0.47,0.53,0.38,0.62,13,11,1,1,2,3,482,521,72,63,0.8,0.83,0.59,0.73,14,12,0,0.25,0,1,7,10,0,2,4,4,2,2,5,8,0,0.2,18,19,0.61,0.68,9,16,12,13,0,3,0,0,Jérôme Brisard, 21:00
09/01/2021,19,Psg,Brest,0.61,0.39,0.52,0.48,0.5,0.5,13,11,3,0,7,4,671,425,39,36,0.91,0.85,0.86,0.75,22,18,0.27,0.11,3,0,22,12,11,2,5,4,5,6,17,6,0.5,0.17,17,25,0.53,0.64,12,16,7,13,1,1,0,0,Hakim Ben El Hadj, 21:00
09/01/2021,19,Reims,Asse,0.35,0.65,0.46,0.54,0.44,0.56,20,10,0,2,0,3,305,568,70,48,0.7,0.84,0.53,0.71,7,21,0.29,0.24,3,1,7,14,3,6,1,3,3,3,4,11,0.43,0.43,21,19,0.48,0.58,21,5,19,17,2,4,0,0,Florent Batta, 21:00
09/01/2021,19,Rennes,Lyon,0.55,0.45,0.52,0.48,0.54,0.46,18,15,1,0,2,5,601,486,67,41,0.86,0.84,0.8,0.75,13,17,0.15,0.18,2,2,14,13,6,4,2,2,7,6,7,7,0.43,0.31,22,18,0.41,0.61,21,10,12,16,1,2,0,0,Mikael Lesage, 21:00
16/01/2021,20,Angers,Psg,0.39,0.61,0.45,0.55,0.56,0.44,20,12,1,2,5,7,412,670,58,33,0.79,0.87,0.65,0.76,18,13,0.22,0.23,0,1,11,11,4,3,3,2,5,3,6,8,0.36,0.27,17,15,0.41,0.6,16,17,11,13,0,2,0,0,Amaury Delerue, 21:00
17/01/2021,20,Brest,Rennes,0.42,0.58,0.48,0.52,0.46,0.54,17,7,2,0,3,3,441,632,53,57,0.82,0.88,0.67,0.8,22,16,0.32,0.19,1,2,14,7,4,4,3,0,0,2,14,5,0.29,0.57,11,20,0.55,0.55,13,17,9,8,1,1,0,0,Ruddy Buquet, 13:00
17/01/2021,20,Lille,Reims,0.61,0.39,0.42,0.58,0.5,0.5,6,19,0,0,3,5,635,405,46,60,0.86,0.8,0.81,0.6,18,13,0.28,0.08,2,1,16,8,8,4,4,2,8,5,8,3,0.5,0.5,11,23,0.36,0.65,12,13,13,11,2,1,0,0,Benoît Millot, 17:00
27/01/2021,20,Lorient,Dijon Fco,0.46,0.55,0.53,0.47,0.54,0.46,19,14,4,0,9,6,322,401,52,77,0.76,0.74,0.62,0.63,24,14,0.12,0.29,3,2,14,7,5,2,4,0,4,0,10,7,0.36,0.29,17,15,0.47,0.6,17,22,13,17,2,3,0,0,Bastien Dechepy, 21:00
17/01/2021,20,Lyon,Fc Metz,0.64,0.36,0.41,0.59,0.47,0.53,5,16,1,0,9,2,542,304,38,61,0.84,0.73,0.72,0.55,23,17,0.17,0.24,0,1,23,18,5,4,7,5,6,8,17,10,0.22,0.22,12,30,0.83,0.63,11,23,14,11,1,3,0,0,Stéphanie Frappart, 21:00
16/01/2021,20,Marseille,Nîmes,0.64,0.36,0.51,0.49,0.44,0.56,13,11,1,7,7,3,657,360,43,60,0.86,0.77,0.79,0.56,26,14,0.27,0.29,1,2,14,8,6,5,4,1,4,2,10,6,0.43,0.62,23,14,0.52,0.64,11,28,13,6,2,2,0,0,Jérémy Stinat, 17:00
17/01/2021,20,Nantes,Lens,0.41,0.59,0.55,0.45,0.57,0.43,15,18,2,1,2,4,347,487,52,42,0.71,0.84,0.58,0.73,14,29,0.36,0.28,1,1,10,8,2,1,4,1,5,2,5,6,0.2,0.12,26,16,0.58,0.5,20,13,14,19,3,3,0,0,Frank Schneider, 15:00
17/01/2021,20,Nice,Bordeaux,0.5,0.5,0.47,0.53,0.46,0.54,9,10,4,6,3,10,454,451,39,65,0.87,0.84,0.77,0.71,19,18,0.26,0.17,0,3,10,17,1,9,2,4,4,4,6,13,0.1,0.53,12,13,0.5,0.77,15,12,8,7,0,1,0,0,Thomas Leonard, 15:00
17/01/2021,20,Strasbourg,Asse,0.41,0.59,0.46,0.54,0.61,0.39,14,9,0,1,7,3,339,490,59,28,0.74,0.84,0.62,0.72,17,24,0.18,0.17,1,0,15,8,3,3,4,2,7,1,8,7,0.2,0.38,20,22,0.55,0.73,14,18,23,9,2,2,0,0,Antony Gautier, 15:00
15/01/2021,20,Montpellier,Monaco,0.51,0.49,0.46,0.54,0.53,0.47,14,17,1,1,5,6,441,423,76,68,0.74,0.71,0.57,0.59,11,12,0.27,0.5,2,3,9,16,3,5,5,5,2,3,7,13,0.33,0.31,12,23,0.83,0.7,9,14,17,12,2,3,0,0,Aurélien Petit, 21:00
24/01/2021,21,Bordeaux,Angers,0.45,0.55,0.49,0.51,0.48,0.52,25,7,3,0,3,4,461,546,69,41,0.85,0.87,0.75,0.8,5,19,0,0.16,2,1,7,15,3,7,2,3,2,6,5,9,0.43,0.47,20,28,0.4,0.57,21,6,11,20,1,2,0,0,Florent Batta, 13:00
24/01/2021,21,Dijon Fco,Strasbourg,0.49,0.51,0.45,0.55,0.42,0.58,10,17,2,0,3,4,454,477,68,93,0.77,0.82,0.59,0.69,18,16,0.28,0.31,1,1,5,15,3,2,0,3,2,5,3,10,0.6,0.13,17,13,0.88,0.54,10,17,14,9,1,0,0,0,Jérôme Brisard, 15:00
23/01/2021,21,Lens,Nice,0.55,0.45,0.5,0.5,0.54,0.46,8,8,2,2,6,2,503,414,45,44,0.85,0.8,0.72,0.68,28,10,0.29,0.1,0,1,13,7,3,2,4,1,8,3,5,4,0.23,0.29,13,24,0.69,0.5,15,29,9,14,2,1,0,0,Hakim Ben El Hadj, 17:00
24/01/2021,21,Fc Metz,Nantes,0.44,0.56,0.56,0.44,0.5,0.5,16,7,1,4,4,6,362,450,68,35,0.82,0.84,0.72,0.67,15,30,0.27,0.17,2,0,14,8,4,0,6,2,9,5,5,3,0.29,0,24,17,0.62,0.71,23,8,15,15,3,1,0,0,Jérôme Miguelgorry, 15:00
23/01/2021,21,Monaco,Marseille,0.53,0.47,0.53,0.47,0.56,0.44,11,13,3,1,5,4,460,405,58,72,0.73,0.69,0.6,0.52,21,13,0.24,0.08,3,1,8,5,6,1,0,0,4,3,4,2,0.75,0.2,25,27,0.56,0.56,8,30,18,21,3,5,0,0,François Letexier, 21:00
24/02/2021,21,Nîmes,Lorient,0.49,0.51,0.47,0.53,0.58,0.42,12,9,1,0,4,7,458,476,75,50,0.79,0.83,0.63,0.74,20,23,0.1,0.17,1,0,7,11,2,3,1,3,4,6,3,5,0.29,0.27,19,28,0.47,0.5,22,18,10,14,2,4,0,0,Jérôme Miguelgorry, 19:00
22/01/2021,21,Psg,Montpellier,0.72,0.28,0.48,0.52,0.6,0.4,8,13,3,1,7,1,620,234,27,62,0.89,0.66,0.85,0.51,12,3,0.17,0,4,0,26,5,8,1,7,0,8,3,18,2,0.31,0.2,16,16,0.62,0.62,6,13,16,12,2,1,0,1,Willy Delajod, 21:00
24/01/2021,21,Reims,Brest,0.36,0.64,0.37,0.63,0.32,0.68,9,8,1,1,2,4,313,560,50,65,0.74,0.84,0.63,0.73,12,33,0.08,0.21,1,0,12,15,2,0,5,7,3,9,9,6,0.17,0,10,10,0.8,0.6,28,10,16,11,3,0,0,0,Johan Hamel, 15:00
24/01/2021,21,Rennes,Lille,0.68,0.32,0.63,0.37,0.65,0.35,10,16,0,4,2,2,644,304,56,62,0.84,0.64,0.73,0.48,20,4,0.2,0.25,0,1,11,9,2,4,4,1,5,1,6,8,0.18,0.44,16,15,0.69,0.6,9,17,12,15,2,2,0,0,Eric Wattellier, 17:00
24/01/2021,21,Asse,Lyon,0.4,0.6,0.45,0.55,0.39,0.61,10,12,2,1,1,8,348,518,39,63,0.74,0.85,0.5,0.74,7,22,0,0.36,0,5,3,18,0,11,0,4,0,6,3,12,0,0.61,14,8,0.64,0.38,13,9,13,9,3,1,0,0,Benoît Bastien, 21:00
31/01/2021,22,Angers,Nîmes,0.4,0.6,0.54,0.46,0.63,0.37,15,7,1,2,4,8,392,602,57,61,0.81,0.87,0.7,0.73,20,19,0.25,0.16,3,1,12,8,5,4,1,0,4,5,8,3,0.42,0.5,23,18,0.61,0.44,17,11,9,7,1,3,0,0,Ruddy Buquet, 15:00
31/01/2021,22,Brest,Fc Metz,0.63,0.37,0.56,0.44,0.59,0.41,6,11,2,0,4,1,616,363,57,53,0.85,0.79,0.72,0.67,22,8,0.32,0,2,4,10,15,5,6,1,2,3,9,7,6,0.5,0.4,20,16,0.45,0.81,15,24,13,14,1,3,0,0,Benoît Millot, 15:00
31/01/2021,22,Lille,Dijon Fco,0.58,0.42,0.41,0.59,0.44,0.56,9,17,2,0,5,2,685,485,65,58,0.84,0.78,0.75,0.6,18,14,0.22,0.14,1,0,14,10,2,3,4,3,6,6,8,4,0.14,0.3,16,19,0.56,0.68,7,13,12,7,2,2,0,0,Jérémie Pignard, 17:00
31/01/2021,22,Lorient,Psg,0.35,0.65,0.54,0.46,0.36,0.64,18,5,1,0,7,9,284,542,49,27,0.79,0.86,0.62,0.75,19,26,0,0.19,3,2,16,14,5,3,5,3,8,4,8,10,0.31,0.21,21,13,0.48,0.77,24,11,15,9,4,2,0,0,Jérémy Stinat, 15:00
29/01/2021,22,Lyon,Bordeaux,0.57,0.43,0.45,0.55,0.56,0.44,12,14,0,2,7,9,551,408,54,63,0.84,0.8,0.74,0.6,16,18,0.25,0.11,2,1,10,12,4,2,5,3,5,6,5,6,0.4,0.17,15,11,0.53,0.46,19,12,17,6,1,2,0,0,Clément Turpin, 21:00
30/01/2021,22,Montpellier,Lens,0.55,0.45,0.47,0.53,0.52,0.48,10,18,3,0,12,3,407,350,62,61,0.8,0.75,0.63,0.66,40,10,0.25,0.4,1,2,17,11,7,2,5,4,3,6,14,5,0.41,0.18,8,16,0.62,0.69,9,48,15,17,4,4,0,0,Amaury Delerue, 17:00
31/01/2021,22,Nantes,Monaco,0.32,0.68,0.43,0.57,0.32,0.68,21,16,3,3,2,8,292,635,51,54,0.7,0.85,0.55,0.72,13,22,0.23,0.18,1,2,8,14,3,5,1,3,3,6,5,8,0.38,0.36,18,20,0.56,0.45,19,11,11,14,3,3,1,0,Thomas Leonard, 21:00
31/01/2021,22,Nice,Asse,0.46,0.54,0.46,0.54,0.54,0.46,3,13,1,0,4,10,439,504,55,52,0.83,0.9,0.66,0.76,10,39,0,0.18,0,1,7,10,2,1,3,0,3,2,4,8,0.29,0.1,18,22,0.67,0.55,17,12,11,11,2,2,0,0,Frank Schneider, 13:00
31/01/2021,22,Strasbourg,Reims,0.47,0.53,0.47,0.53,0.65,0.35,10,9,0,0,4,3,422,481,62,55,0.83,0.83,0.7,0.66,20,13,0.05,0.15,0,1,12,10,2,5,5,2,5,3,7,7,0.17,0.5,9,15,0.56,0.33,8,14,17,8,1,2,0,0,Stéphanie Frappart, 15:00
10/03/2021,22,Marseille,Rennes,0.51,0.49,0.49,0.51,0.46,0.54,4,10,1,0,3,4,466,460,56,54,0.82,0.82,0.68,0.73,17,10,0.29,0.1,1,0,9,10,2,2,3,3,1,7,8,3,0.22,0.2,21,19,0.43,0.32,11,17,15,19,2,3,0,0,Jérémie Pignard, 19:00
03/02/2021,23,Bordeaux,Lille,0.54,0.46,0.58,0.42,0.6,0.4,9,10,0,1,1,2,551,472,46,57,0.88,0.83,0.71,0.72,12,11,0.25,0.18,0,3,10,11,4,6,2,2,3,3,7,8,0.4,0.55,11,16,0.46,0.5,14,10,8,17,1,2,0,0,Mikael Lesage, 19:00
03/02/2021,23,Dijon Fco,Lyon,0.37,0.63,0.43,0.57,0.46,0.55,13,10,1,0,1,6,381,660,51,64,0.79,0.86,0.72,0.75,10,14,0.3,0.64,0,1,14,16,2,8,2,3,7,4,7,12,0.14,0.5,23,26,0.61,0.77,14,9,15,12,2,0,0,0,Johan Hamel, 21:00
03/02/2021,23,Lens,Marseille,0.61,0.39,0.46,0.54,0.45,0.55,12,19,3,0,8,4,506,334,63,62,0.83,0.69,0.71,0.56,27,13,0.26,0.15,2,2,21,11,3,4,5,1,10,4,11,7,0.14,0.36,14,15,0.71,0.73,9,22,18,14,4,2,0,0,Willy Delajod, 21:00
03/02/2021,23,Fc Metz,Montpellier,0.46,0.55,0.52,0.48,0.64,0.36,11,11,0,1,8,7,362,433,41,56,0.84,0.85,0.67,0.7,24,25,0.21,0.12,1,1,17,15,6,4,5,10,9,7,8,8,0.35,0.27,10,11,0.7,0.55,21,17,15,15,6,1,0,0,Bastien Dechepy, 19:00
03/02/2021,23,Monaco,Nice,0.42,0.58,0.62,0.38,0.54,0.46,16,23,1,0,6,2,383,541,57,54,0.76,0.85,0.61,0.72,19,12,0.21,0.17,2,1,15,5,6,2,4,1,5,2,10,3,0.4,0.4,21,5,0.81,0.6,14,16,16,19,0,4,0,0,Jérôme Brisard, 21:00
03/02/2021,23,Psg,Nîmes,0.66,0.34,0.54,0.46,0.76,0.24,8,21,3,1,4,7,719,355,35,57,0.91,0.84,0.85,0.69,17,22,0.41,0.18,3,0,14,19,6,6,2,7,4,7,10,12,0.43,0.32,21,15,0.48,0.47,11,6,13,11,0,1,0,0,François Letexier, 21:00
03/02/2021,23,Reims,Angers,0.57,0.43,0.44,0.56,0.39,0.61,10,17,3,0,4,5,540,394,53,60,0.84,0.8,0.69,0.68,12,17,0.25,0.12,0,0,10,6,2,2,1,1,4,5,6,1,0.2,0.33,18,16,0.56,0.5,13,15,6,8,2,1,0,0,Aurélien Petit, 19:00
03/02/2021,23,Rennes,Lorient,0.59,0.41,0.44,0.56,0.37,0.63,12,21,0,2,5,3,629,430,62,52,0.86,0.79,0.79,0.69,18,14,0.28,0.36,1,1,10,12,6,3,2,1,3,6,7,6,0.6,0.25,13,11,0.62,0.64,19,16,17,6,2,1,0,0,Hakim Ben El Hadj, 19:00
03/02/2021,23,Asse,Nantes,0.51,0.49,0.57,0.42,0.55,0.45,13,10,1,1,5,5,379,373,56,63,0.73,0.74,0.57,0.61,21,15,0.57,0.2,1,1,14,12,8,6,1,1,4,5,10,7,0.57,0.5,17,11,0.53,0.64,24,12,15,19,3,1,0,0,Eric Wattellier, 21:00
03/02/2021,23,Strasbourg,Brest,0.41,0.59,0.54,0.46,0.49,0.51,12,10,0,2,3,3,379,549,58,63,0.77,0.84,0.69,0.76,15,19,0.33,0.16,2,2,9,3,4,2,1,0,7,0,2,3,0.44,0.67,24,15,0.75,0.8,20,10,12,14,2,0,0,0,Florent Batta, 19:00
07/02/2021,24,Brest,Bordeaux,0.47,0.53,0.6,0.4,0.54,0.46,17,11,1,0,6,4,452,526,66,71,0.82,0.83,0.71,0.73,25,14,0.32,0.14,2,1,25,8,6,4,6,3,10,3,15,5,0.24,0.5,24,15,0.5,0.4,13,14,11,15,1,3,0,0,Eric Wattellier, 13:00
06/02/2021,24,Lens,Rennes,0.52,0.48,0.46,0.55,0.44,0.56,13,10,0,0,6,4,524,485,58,44,0.83,0.81,0.67,0.7,19,13,0.26,0.15,0,0,10,10,3,1,5,1,4,4,6,6,0.3,0.1,12,20,0.75,0.75,19,18,13,11,2,4,0,0,Jérémy Stinat, 21:00
06/02/2021,24,Lorient,Reims,0.41,0.59,0.51,0.49,0.59,0.41,21,17,1,3,2,5,351,503,70,73,0.76,0.79,0.62,0.64,11,17,0.09,0.06,1,0,9,13,3,3,2,6,7,5,2,8,0.33,0.23,17,16,0.59,0.56,27,6,12,12,0,4,0,0,Thomas Leonard, 17:00
06/02/2021,24,Lyon,Strasbourg,0.7,0.3,0.5,0.5,0.61,0.39,9,16,2,0,6,2,651,271,40,51,0.89,0.74,0.84,0.6,18,10,0.28,0,3,0,16,8,8,1,4,4,6,4,10,4,0.5,0.12,9,21,0.56,0.57,12,13,7,10,2,0,0,1,Amaury Delerue, 19:00
07/02/2021,24,Marseille,Psg,0.53,0.47,0.5,0.5,0.5,0.5,11,14,2,3,7,1,554,486,72,36,0.83,0.85,0.74,0.75,20,12,0.1,0.33,0,2,12,9,4,2,4,0,7,2,5,7,0.33,0.22,18,13,0.67,0.38,9,18,12,12,1,2,1,0,Benoît Bastien, 21:00
07/02/2021,24,Montpellier,Dijon Fco,0.59,0.41,0.53,0.47,0.64,0.36,12,9,1,0,9,4,463,336,57,61,0.85,0.78,0.74,0.61,39,13,0.46,0.38,4,2,24,13,11,5,4,4,4,3,20,10,0.46,0.38,11,11,0.64,0.64,6,27,12,14,3,1,0,1,Frank Schneider, 15:00
07/02/2021,24,Nantes,Lille,0.44,0.56,0.47,0.53,0.44,0.56,22,6,0,2,4,2,420,549,67,79,0.76,0.81,0.51,0.68,16,13,0.19,0.31,0,2,6,15,2,3,1,2,2,7,4,8,0.33,0.2,18,13,0.33,0.62,12,21,13,13,3,0,0,0,Stéphanie Frappart, 17:00
07/02/2021,24,Nice,Angers,0.51,0.49,0.5,0.5,0.46,0.54,11,6,0,1,5,9,492,449,45,55,0.85,0.85,0.76,0.7,12,33,0.25,0.09,3,0,11,10,2,3,3,3,3,5,8,5,0.18,0.3,19,20,0.68,0.55,31,10,11,9,2,1,0,0,Jérôme Miguelgorry, 15:00
07/02/2021,24,Nîmes,Monaco,0.44,0.56,0.54,0.46,0.5,0.5,20,6,0,2,5,6,420,527,59,58,0.81,0.84,0.6,0.71,15,19,0.2,0.32,3,4,9,11,4,5,2,3,3,4,6,7,0.44,0.46,23,19,0.65,0.58,16,9,12,16,2,2,0,0,Clément Turpin, 15:00
07/02/2021,24,Asse,Fc Metz,0.49,0.51,0.54,0.46,0.68,0.32,15,18,1,1,8,2,442,466,60,62,0.76,0.76,0.59,0.65,19,10,0.21,0.1,1,0,12,10,3,0,4,2,5,7,7,3,0.25,0,19,24,0.63,0.58,14,13,8,9,2,2,0,0,Ruddy Buquet, 15:00
14/02/2021,25,Angers,Nantes,0.66,0.34,0.46,0.54,0.5,0.5,5,10,0,2,7,2,560,299,74,61,0.81,0.69,0.68,0.57,29,11,0.14,0.09,1,3,8,7,3,3,4,2,1,2,7,5,0.38,0.43,9,22,0.56,0.55,10,19,18,21,2,3,0,0,François Letexier, 15:00
14/02/2021,25,Bordeaux,Marseille,0.56,0.44,0.6,0.4,0.64,0.36,8,5,3,3,6,5,492,389,34,54,0.88,0.78,0.79,0.64,28,13,0.25,0.08,0,0,19,4,1,0,5,1,6,2,13,2,0.05,0,11,11,0.55,0.64,14,17,13,17,1,1,0,2,Jérôme Brisard, 21:00
14/02/2021,25,Dijon Fco,Nîmes,0.51,0.49,0.49,0.51,0.6,0.4,12,6,1,4,3,0,478,476,67,74,0.76,0.74,0.66,0.61,15,8,0.2,0.25,0,2,10,8,3,4,0,1,3,2,7,6,0.3,0.5,15,22,0.6,0.68,15,20,17,13,4,1,1,0,Aurélien Petit, 15:00
